metric_group,log_name,metric,value,unit,value_numeric
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_188,994319,points,994319.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_189,999482,points,999482.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_190,1002674,points,1002674.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_191,1005636,points,1005636.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_192,1007670,points,1007670.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_193,1008890,points,1008890.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_194,1009824,points,1009824.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_195,1010446,points,1010446.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_196,1010886,points,1010886.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_197,1011173,points,1011173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_198,1011305,points,1011305.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_199,1011385,points,1011385.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_200,1011458,points,1011458.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_201,1011705,points,1011705.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_202,1011751,points,1011751.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_203,1012005,points,1012005.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_204,1013687,points,1013687.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_205,1019642,points,1019642.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_206,1033719,points,1033719.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_207,1054240,points,1054240.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_208,1070296,points,1070296.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_209,1077857,points,1077857.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_210,1083570,points,1083570.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_211,1089312,points,1089312.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_212,1092720,points,1092720.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_213,1095438,points,1095438.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_214,1101307,points,1101307.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_215,1111193,points,1111193.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_216,1116221,points,1116221.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_217,1118778,points,1118778.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_218,1120373,points,1120373.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_219,1121393,points,1121393.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_220,1122528,points,1122528.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_221,1123363,points,1123363.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_222,1125244,points,1125244.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_223,1136097,points,1136097.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_224,1145097,points,1145097.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_225,1149119,points,1149119.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_226,1151426,points,1151426.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_227,1155819,points,1155819.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_228,1157392,points,1157392.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_229,1158223,points,1158223.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_230,1159398,points,1159398.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_231,1162865,points,1162865.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_232,1163269,points,1163269.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_233,1163397,points,1163397.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_234,1163397,points,1163397.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_235,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_236,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_237,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_238,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_239,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_240,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_241,1164173,points,1164173.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_242,1208627,points,1208627.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_243,1229671,points,1229671.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_244,1270917,points,1270917.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_245,1276912,points,1276912.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_246,1287095,points,1287095.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_247,1290295,points,1290295.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_248,1316352,points,1316352.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_249,1328991,points,1328991.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_250,1341047,points,1341047.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_251,1345856,points,1345856.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_252,1348749,points,1348749.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_253,1354561,points,1354561.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_254,1360200,points,1360200.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_255,1369808,points,1369808.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_256,1374521,points,1374521.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_257,1377003,points,1377003.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_258,1378594,points,1378594.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_259,1379940,points,1379940.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_260,1380646,points,1380646.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_261,1381852,points,1381852.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_262,1382172,points,1382172.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_263,1382394,points,1382394.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_264,1382554,points,1382554.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_265,1383793,points,1383793.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_266,1384594,points,1384594.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_267,1385460,points,1385460.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_268,1387189,points,1387189.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_269,1394719,points,1394719.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_270,1403906,points,1403906.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_271,1406252,points,1406252.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_272,1407219,points,1407219.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_273,1409094,points,1409094.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_274,1410420,points,1410420.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_275,1412153,points,1412153.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_276,1412724,points,1412724.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_277,1413551,points,1413551.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_278,1414113,points,1414113.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_279,1417296,points,1417296.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_280,1437844,points,1437844.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_281,1454393,points,1454393.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_282,1467052,points,1467052.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_283,1482695,points,1482695.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_284,1499929,points,1499929.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_285,1515759,points,1515759.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_286,1522112,points,1522112.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_287,1526019,points,1526019.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_288,1530650,points,1530650.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_289,1533613,points,1533613.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_290,1536700,points,1536700.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_291,1542975,points,1542975.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_292,1547246,points,1547246.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_293,1550375,points,1550375.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_294,1552291,points,1552291.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_295,1553493,points,1553493.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_296,1555545,points,1555545.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_297,1556380,points,1556380.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_298,1556843,points,1556843.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_299,1557087,points,1557087.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_300,1557247,points,1557247.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_301,1557298,points,1557298.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_302,1557721,points,1557721.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_303,1557917,points,1557917.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_304,1558734,points,1558734.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_305,1560685,points,1560685.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_306,1580471,points,1580471.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_307,1588593,points,1588593.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_308,1613317,points,1613317.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_309,1623386,points,1623386.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_310,1629451,points,1629451.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_311,1635364,points,1635364.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_312,1638445,points,1638445.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_313,1640639,points,1640639.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_314,1642203,points,1642203.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_315,1643215,points,1643215.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_316,1645893,points,1645893.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_317,1648760,points,1648760.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_318,1649821,points,1649821.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_319,1650342,points,1650342.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_320,1653586,points,1653586.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_321,1655675,points,1655675.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_322,1660675,points,1660675.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_323,1670567,points,1670567.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_324,1683628,points,1683628.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_325,1698764,points,1698764.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_326,1708968,points,1708968.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_327,1713571,points,1713571.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_328,1716719,points,1716719.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_329,1721029,points,1721029.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_330,1727114,points,1727114.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_331,1731217,points,1731217.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_332,1734629,points,1734629.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_333,1739081,points,1739081.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_334,1743664,points,1743664.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_335,1747026,points,1747026.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_336,1749200,points,1749200.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_337,1750243,points,1750243.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_338,1753659,points,1753659.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_339,1764169,points,1764169.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_340,1769395,points,1769395.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_341,1774854,points,1774854.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_342,1777356,points,1777356.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_343,1784763,points,1784763.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_344,1793229,points,1793229.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_345,1799185,points,1799185.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_346,1803540,points,1803540.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_347,1805769,points,1805769.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_348,1807981,points,1807981.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_349,1809056,points,1809056.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_350,1809847,points,1809847.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_351,1810356,points,1810356.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_352,1811312,points,1811312.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_353,1816499,points,1816499.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_354,1819448,points,1819448.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_355,1822060,points,1822060.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_356,1825718,points,1825718.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_357,1831956,points,1831956.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_358,1836615,points,1836615.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_359,1842934,points,1842934.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_360,1855048,points,1855048.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_361,1858987,points,1858987.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_362,1859361,points,1859361.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_363,1859539,points,1859539.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_364,1859696,points,1859696.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_365,1859704,points,1859704.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_366,1859705,points,1859705.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_367,1859725,points,1859725.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_368,1859813,points,1859813.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_369,1859853,points,1859853.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_370,1859856,points,1859856.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_371,1859856,points,1859856.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_372,1859856,points,1859856.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_373,1865126,points,1865126.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_374,1869404,points,1869404.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_375,1876879,points,1876879.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_376,1887939,points,1887939.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_377,1897321,points,1897321.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_378,1905020,points,1905020.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_379,1911048,points,1911048.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_380,1916594,points,1916594.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_381,1926023,points,1926023.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_382,1952659,points,1952659.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_383,1970485,points,1970485.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_384,1987368,points,1987368.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_385,1994577,points,1994577.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_386,1999302,points,1999302.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_387,2002438,points,2002438.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_388,2004832,points,2004832.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_389,2006507,points,2006507.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_390,2008687,points,2008687.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_391,2020122,points,2020122.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_392,2031114,points,2031114.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_393,2040198,points,2040198.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_394,2044581,points,2044581.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_395,2050158,points,2050158.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_396,2055008,points,2055008.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_397,2062492,points,2062492.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_398,2069493,points,2069493.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_399,2073854,points,2073854.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_400,2075810,points,2075810.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_401,2076961,points,2076961.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_402,2078899,points,2078899.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_403,2079276,points,2079276.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_404,2079320,points,2079320.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_405,2079325,points,2079325.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_406,2079333,points,2079333.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_407,2079380,points,2079380.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_408,2079382,points,2079382.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_409,2079382,points,2079382.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_410,2079581,points,2079581.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_411,2079582,points,2079582.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_412,2079582,points,2079582.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_413,2079582,points,2079582.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_414,2079585,points,2079585.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_415,2079586,points,2079586.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_416,2079586,points,2079586.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_417,2079586,points,2079586.0
pointcloud,12_colmap_stereo_fusion_tmp.log,points_mentioned_418,2079586,points,2079586.0
